매장이름,위도주소,경도주소,매장타입,매장주소,시도
목포남악,34.8131423,126.4617254,general,전라남도 무안군 남악3로82번길 11,전라남도 
전남도청DT,34.81027154,126.4606025,generalDT,전라남도 무안군 삼향읍 남악3로 54,전라남도 
순천연향,34.952252,127.518725,general,전라남도 순천시 연향번영길 118 (연향동),전라남도 
순천신대,34.93347202,127.5502423,general,전라남도 순천시 해룡면 향매로 99 ,전라남도 
순천호수공원,34.968146,127.523261,general,전라남도 순천시 왕지2길 17 (왕지동),전라남도 
순천조례,34.97198853,127.5209582,general,전라남도 순천시 비봉2길 9 (조례동),전라남도 
순천용당DT,34.9801606,127.485398,generalDT,전라남도 순천시 중앙로 398 (가곡동),전라남도 
순천팔마DT,34.9351333,127.5216868,generalDT,전라남도 순천시 백강로 23 (연향동),전라남도 
순천이마트,34.94256424,127.5084517,general,전라남도 순천시 팔마로 191 (덕암동),전라남도 
순천오천,34.93713779,127.4953955,general,전라남도 순천시 순천만정원로 86 (풍덕동),전라남도 
여수해양공원,34.738437,127.744285,general,전라남도 여수시 이순신광장로 192 (종화동),전라남도 
여수학동DT,34.76151,127.660968,generalDT,전라남도 여수시 도원로 271 (학동),전라남도 
여수웅천,34.746166,127.671046,general,전라남도 여수시 예울마루로 37-53 (웅천동),전라남도 
여수둔덕DT,34.768947,127.697469,generalDT,전라남도 여수시 좌수영로 482 (둔덕동),전라남도 
여수여서,34.752883,127.704195,general,전라남도 여수시 여문1로 49 (여서동),전라남도 
여수여천,34.75984,127.667034,general,전라남도 여수시 망마로 39 (학동),전라남도 
더여수돌산DT,34.727515,127.743784,generalDT,전라남도 여수시 돌산읍 돌산로 3549 ,전라남도 
여수신월DT,34.72469427,127.7088707,generalDT,전라남도 여수시 신월로 567 (신월동),전라남도 
여수마리나,34.74037053,127.677847,general,전라남도 여수시 웅천로 134 (웅천동),전라남도 
전남화순DT,35.06852657,126.9887666,generalDT,전라남도 화순군 화순읍 서양로 478 ,전라남도 
전남나주,35.022514,126.788058,general,전라남도 나주시 상야1길 21 (빛가람동),전라남도 
나주혁신DT,35.0212716,126.8030452,generalDT,전라남도 나주시 빛가람로 838 (빛가람동),전라남도 
전북남원DT,35.4038734,127.38288,generalDT,전라북도 남원시 요천로 1477 (쌍교동),전라북도 
익산모현,35.948353,126.942392,general,전라북도 익산시 선화로 106 (모현동1가),전라북도 
익산영등DT,35.959316,126.968766,generalDT,전라북도 익산시 무왕로 1005 (영등동),전라북도 
익산영등,35.958206,126.973766,general,전라북도 익산시 무왕로 1052 (영등동),전라북도 
익산어양,35.96454687,126.9802282,general,전라북도 익산시 하나로 495 (영등동),전라북도 
익산동산DT,35.92895801,126.9583742,generalDT,전라북도 익산시 평동로 722 (동산동),전라북도 
전주송천DT,35.867469,127.121929,generalDT,전라북도 전주시 덕진구 송천중앙로 228 (송천동2가),전라북도 
전북대병원DT,35.84163023,127.137024,generalDT,전라북도 전주시 덕진구 백제대로 616 (금암동),전라북도 
전주혁신도시,35.83811,127.059364,general,전라북도 전주시 덕진구 기지로 68 (중동),전라북도 
전주덕진광장DT,35.842878,127.124205,generalDT,전라북도 전주시 덕진구 기린대로 491 (덕진동1가),전라북도 
전북대,35.8429149,127.1268229,general,전라북도 전주시 덕진구 명륜4길 12 (덕진동1가),전라북도 
전주에코DT,35.88221906,127.1319004,generalDT,전라북도 전주시 덕진구 백석로 170 (전미동1가),전라북도 
전주에코시티,35.87308043,127.1245893,general,전라북도 전주시 덕진구 세병2길 10 (송천동2가),전라북도 
전주인후DT,35.82574497,127.1644475,generalDT,전라북도 전주시 덕진구 아중로 135 (인후동1가),전라북도 
전주호성DT,35.86362915,127.1507938,generalDT,전라북도 전주시 덕진구 동부대로 860 (호성동1가),전라북도 
전주만성DT,35.83661241,127.0778154,generalDT,전라북도 전주시 덕진구 정여립로 972 (만성동),전라북도 
전주IC DT,35.86801835,127.0744473,generalDT,전라북도 전주시 덕진구 기린대로 1022 (여의동),전라북도 
전주아중DT,35.82822967,127.1731612,generalDT,전라북도 전주시 덕진구 아중로 220 (우아동1가),전라북도 
전주시청,35.82567793,127.1466052,general,전라북도 전주시 완산구 기린대로 213 (서노송동),전라북도 
전주평화DT,35.788482,127.131075,generalDT,전라북도 전주시 완산구 모악로 4696 (평화동2가),전라북도 
전주백제대로DT,35.814654,127.123414,generalDT,전라북도 전주시 완산구 백제대로 242 (중화산동2가),전라북도 
전주효자DT,35.80555023,127.1111529,generalDT,전라북도 전주시 완산구 용머리로 7 (효자동1가),전라북도 
전주서신,35.8345971,127.1161323,general,전라북도 전주시 완산구 서신로 104 (서신동),전라북도 
전주홍산로,35.81481963,127.1062473,general,전라북도 전주시 완산구 홍산로 238 (효자동2가),전라북도 
전주한옥마을,35.81345219,127.1485578,reserve,전라북도 전주시 완산구 팔달로 123 (전동),전라북도 
전북도청,35.81562811,127.1092167,general,전라북도 전주시 완산구 홍산중앙로 22 (효자동3가),전라북도 
전주경원,35.819775,127.144494,general,전라북도 전주시 완산구 전주객사4길 44-18 (고사동),전라북도 
전주신시가지,35.817258,127.101759,general,전라북도 전주시 완산구 우전로 255 (효자동2가),전라북도 
전주이마트,35.83232,127.12023,general,전라북도 전주시 완산구 당산로 111 (서신동),전라북도 
전주효천DT,35.8007885,127.0993062,generalDT,전라북도 전주시 완산구 천잠로 149 (효자동2가),전라북도 
전북정읍DT,35.57051068,126.8518672,generalDT,전라북도 정읍시 충정로 271 (수성동),전라북도 
군산나운DT,35.962771,126.695586,generalDT,전라북도 군산시 하나운안2길 4 (나운동),전라북도 
군산수송,35.964213,126.717207,general,전라북도 군산시 수송로 195 (수송동),전라북도 
군산대,35.945739,126.685965,general,전라북도 군산시 황룡로 7 (미룡동),전라북도 
군산이마트,35.98267705,126.7349515,general,전라북도 군산시 구암3.1로 137 (경암동),전라북도 
군산조촌DT,35.96695745,126.7346272,generalDT,전라북도 군산시 번영로 133 (조촌동),전라북도 
군산수송DT,35.95883667,126.7146301,generalDT,전라북도 군산시 공단대로 243 (수송동),전라북도 
공주신관,36.474648,127.14003,general,충청남도 공주시 번영1로 113 (신관동),충청남도 
공주DT,36.46815,127.14274,generalDT,충청남도 공주시 무령로 467 (신관동),충청남도 
논산중앙,36.2012496,127.0899058,general,충청남도 논산시 중앙로398번길 13-10,충청남도 
논산내동DT,36.18212516,127.0997933,generalDT,충청남도 논산시 시민로 165 (내동),충청남도 
충남보령DT,36.34108937,126.5892327,generalDT,충청남도 보령시 대해로 101 (궁촌동),충청남도 
대천해수욕장,36.31489291,126.5121164,generalWT,충청남도 보령시 머드로 114 (신흑동),충청남도 
충남부여DT,36.28403924,126.9221799,generalDT,충청남도 부여군 부여읍 성왕로 317 ,충청남도 
서산예천DT,36.771727,126.440171,generalDT,충청남도 서산시 나무장1길 22 (예천동),충청남도 
서산호수,36.776653,126.448646,general,"충청남도 서산시 호수공원2로 33, 1~2층 (읍내동)",충청남도 
서산석남DT,36.76484773,126.4531339,generalDT,충청남도 서산시 남부순환로 994 (석남동),충청남도 
천안신부,36.819309,127.157715,general,충청남도 천안시 동남구 만남로 43 (신부동) 아라리오갤러리,충청남도 
천안청당,36.78575221,127.1575551,general,충청남도 천안시 동남구 청수14로 102 (청당동),충청남도 
천안안서,36.830087,127.179779,general,충청남도 천안시 동남구 안서3길 3 (안서동),충청남도 
천안IC DT,36.82025,127.1615,generalDT,충청남도 천안시 동남구 신부15길 3 (신부동),충청남도 
천안원성DT,36.80401082,127.1585083,generalDT,충청남도 천안시 동남구 충절로 168 (원성동),충청남도 
신세계천안아산,36.82028849,127.1569331,general,충청남도 천안시 동남구 만남로 43 (신부동) B관 4층,충청남도 
천안청당신도시,36.78137668,127.1528523,general,충청남도 천안시 동남구 남부대로 322 1동 1층,충청남도 
천안대로DT,36.795121,127.164257,generalDT,충청남도 천안시 동남구 천안대로 527 (구성동),충청남도 
천안서북이마트,36.838876,127.122399,general,충청남도 천안시 서북구 삼성대로 20 (백석동),충청남도 
천안백석,36.823793,127.121751,general,충청남도 천안시 서북구 백석로 85-4 (백석동),충청남도 
천안불당DT,36.805399,127.10609,generalDT,충청남도 천안시 서북구 불당34길 4 (불당동),충청남도 
천안서부대로DT,36.80368028,127.1269896,generalDT,충청남도 천안시 서북구 서부대로 405 (쌍용동),충청남도 
천안두정역DT,36.83287888,127.1463156,generalDT,충청남도 천안시 서북구 두정로 264 (두정동),충청남도 
천안시청,36.8165367,127.1065647,general,충청남도 천안시 서북구 불당22대로 67 (불당동),충청남도 
천안쌍용역,36.793123,127.12223,general,충청남도 천안시 서북구 충무로 133 (쌍용동),충청남도 
천안신불당,36.812323,127.108287,general,충청남도 천안시 서북구 불당33길 24 (불당동),충청남도 
천안성정DT,36.8253941,127.1403512,generalDT,충청남도 천안시 서북구 동서대로 154 (성정동),충청남도 
천안불당,36.8100104,127.1109606,general,충청남도 천안시 서북구 불당4로 91 (불당동),충청남도 
천안두정,36.833981,127.134838,general,충청남도 천안시 서북구 부성4길 3 (부성1동),충청남도 
천안이마트,36.79603063,127.1272596,general,충청남도 천안시 서북구 충무로 187 (쌍용동) 천안이마트 1층,충청남도 
천안불당신도시,36.82042222,127.1096579,general,충청남도 천안시 서북구 불당23로 73-27 (불당동),충청남도 
천안업성레이크,36.84553542,127.1381311,general,충청남도 천안시 서북구 업성수변로 69 (성성동),충청남도 
갤러리아센터시티,36.80045871,127.104689,general,"충청남도 천안시 서북구 공원로 227 (불당동), 갤러리아 센터시티, 8F",충청남도 
천안번영로DT,36.85092546,127.1246069,generalDT,충청남도 천안시 서북구 번영로 579-1 (성성동),충청남도 
충남홍성DT,36.60962363,126.6635747,generalDT,충청남도 홍성군 홍성읍 도청대로 58 ,충청남도 
충남도청,36.65704507,126.6814394,general,충청남도 홍성군 홍북읍 청사로150번길 24 ,충청남도 
계룡대로DT,36.28846475,127.2444082,generalDT,충청남도 계룡시 엄사면 번영로 6 ,충청남도 
계룡대실DT,36.26826502,127.2596001,generalDT,충청남도 계룡시 계룡대로 239 (금암동),충청남도 
당진시곡DT,36.903029,126.683873,generalDT,충청남도 당진시 서해로 6283 (시곡동),충청남도 
당진문예의전당,36.891205,126.638986,general,충청남도 당진시 시청1로 78 (읍내동) 1층,충청남도 
당진시청,36.88800416,126.6471656,general,"충청남도 당진시 시청2로 49-30 (수청동)  102,103,104,105호",충청남도 
아산방축DT,36.78365067,126.9926993,generalDT,충청남도 아산시 온천대로 1392 (방축동),충청남도 
아산배방,36.77484658,127.0539056,general,충청남도 아산시 배방읍 배방로 22 ,충청남도 
아산탕정,36.798663,127.058333,general,충청남도 아산시 탕정면 탕정면로 10 ,충청남도 
아산용화,36.774397,127.008545,general,충청남도 아산시 어의정로 117 (용화동),충청남도 
아산권곡,36.78847547,127.0159538,general,충청남도 아산시 문화로 271-6 (권곡동) 101~105호,충청남도 
아산탕정역,36.78703554,127.0837706,general,"충청남도 아산시 탕정면 한들물빛도시로 88 거산타워 104,105,106,107,111호",충청남도 
아산모종,36.77630016,127.0284252,general,충청남도 아산시 온천대로 1721 (모종동) 아산축산농협 1층,충청남도 
천안아산역,36.79744967,127.1057624,general,충청남도 아산시 배방읍 고속철대로 147 101~105호,충청남도 
청주용암DT,36.60750932,127.5039471,generalDT,충청북도 청주시 상당구 1순환로 1243 (용암동),충청북도 
